,area_fips,area_title_2020,agglvl_title_2020,annual_avg_estabs_count_2020,annual_avg_emplvl_2020,total_annual_wages_2020,taxable_annual_wages_2020,annual_contributions_2020,annual_avg_wkly_wage_2020,avg_annual_pay_2020,oty_annual_avg_estabs_count_chg_2020,oty_annual_avg_estabs_count_pct_chg_2020,oty_annual_avg_emplvl_chg_2020,oty_annual_avg_emplvl_pct_chg_2020,oty_total_annual_wages_chg_2020,oty_total_annual_wages_pct_chg_2020,oty_taxable_annual_wages_chg_2020,oty_taxable_annual_wages_pct_chg_2020,oty_annual_contributions_chg_2020,oty_annual_contributions_pct_chg_2020,oty_annual_avg_wkly_wage_chg_2020,oty_annual_avg_wkly_wage_pct_chg_2020,oty_avg_annual_pay_chg_2020,oty_avg_annual_pay_pct_chg_2020,area_title_2021,agglvl_title_2021,annual_avg_estabs_count_2021,annual_avg_emplvl_2021,total_annual_wages_2021,taxable_annual_wages_2021,annual_contributions_2021,annual_avg_wkly_wage_2021,avg_annual_pay_2021,oty_annual_avg_estabs_count_chg_2021,oty_annual_avg_estabs_count_pct_chg_2021,oty_annual_avg_emplvl_chg_2021,oty_annual_avg_emplvl_pct_chg_2021,oty_total_annual_wages_chg_2021,oty_total_annual_wages_pct_chg_2021,oty_taxable_annual_wages_chg_2021,oty_taxable_annual_wages_pct_chg_2021,oty_annual_contributions_chg_2021,oty_annual_contributions_pct_chg_2021,oty_annual_avg_wkly_wage_chg_2021,oty_annual_avg_wkly_wage_pct_chg_2021,oty_avg_annual_pay_chg_2021,oty_avg_annual_pay_pct_chg_2021,area_title_2022,agglvl_title_2022,annual_avg_estabs_count_2022,annual_avg_emplvl_2022,total_annual_wages_2022,taxable_annual_wages_2022,annual_contributions_2022,annual_avg_wkly_wage_2022,avg_annual_pay_2022,oty_annual_avg_estabs_count_chg_2022,oty_annual_avg_estabs_count_pct_chg_2022,oty_annual_avg_emplvl_chg_2022,oty_annual_avg_emplvl_pct_chg_2022,oty_total_annual_wages_chg_2022,oty_total_annual_wages_pct_chg_2022,oty_taxable_annual_wages_chg_2022,oty_taxable_annual_wages_pct_chg_2022,oty_annual_contributions_chg_2022,oty_annual_contributions_pct_chg_2022,oty_annual_avg_wkly_wage_chg_2022,oty_annual_avg_wkly_wage_pct_chg_2022,oty_avg_annual_pay_chg_2022,oty_avg_annual_pay_pct_chg_2022
483,13151,"Henry County, Georgia","County, Total Covered",4394,65245,2812297416,654321097,7449699,829,43104,340,8.4,-973,-1.5,160399057,6.0,11269963,1.8,-1266628,-14.5,59,7.7,3056,7.6,"Henry County, Georgia","County, Total Covered",4808,69863,3188202834,762286748,9557815,878,45635,414,9.4,4618,7.1,375905418,13.4,107965651,16.5,2108116,28.3,49,5.9,2531,5.9,"Henry County, Georgia","County, Total Covered",5316,73006,3502662588,767694799,9258727,923,47978,508,10.6,3143,4.5,314459754,9.9,5408051,0.7,-299088,-3.1,45,5.1,2343,5.1
484,13153,"Houston County, Georgia","County, Total Covered",2843,61181,3061773303,403361944,3803588,962,50044,137,5.1,-1676,-2.7,108170742,3.7,2943046,0.7,-331673,-8.0,58,6.4,3055,6.5,"Houston County, Georgia","County, Total Covered",2997,62610,3237300977,431253895,4234741,994,51706,154,5.4,1429,2.3,175527674,5.7,27891951,6.9,431153,11.3,32,3.3,1662,3.3,"Houston County, Georgia","County, Total Covered",3268,63827,3431493084,453405250,4398755,1034,53762,271,9.0,1217,1.9,194192107,6.0,22151355,5.1,164014,3.9,40,4.0,2056,4.0
485,13155,"Irwin County, Georgia","County, Total Covered",151,2038,77873617,20674719,372183,735,38212,6,4.1,45,2.3,7723535,11.0,3136702,17.9,-108122,-22.5,58,8.6,3012,8.6,"Irwin County, Georgia","County, Total Covered",159,2146,85730932,21130183,368497,768,39946,8,5.3,108,5.3,7857315,10.1,455464,2.2,-3686,-1.0,33,4.5,1734,4.5,"Irwin County, Georgia","County, Total Covered",166,2127,92167942,20910689,247786,833,43339,7,4.4,-19,-0.9,6437010,7.5,-219494,-1.0,-120711,-32.8,65,8.5,3393,8.5
486,13157,"Jackson County, Georgia","County, Total Covered",1559,32362,1290577295,350404726,3802998,767,39880,107,7.4,3555,12.3,168603847,15.0,59646670,20.5,555037,17.1,18,2.4,932,2.4,"Jackson County, Georgia","County, Total Covered",1717,35081,1489309622,388389218,5088693,816,42454,158,10.1,2719,8.4,198732327,15.4,37984492,10.8,1285695,33.8,49,6.4,2574,6.5,"Jackson County, Georgia","County, Total Covered",1902,45852,2025680067,496206570,8061557,850,44179,185,10.8,10771,30.7,536370445,36.0,107817352,27.8,2972864,58.4,34,4.2,1725,4.1
487,13159,"Jasper County, Georgia","County, Total Covered",206,2262,81233022,17886950,196834,691,35920,12,6.2,-59,-2.5,4016196,5.2,43586,0.2,-37235,-15.9,51,8.0,2646,8.0,"Jasper County, Georgia","County, Total Covered",215,2327,90590492,18844990,177868,749,38930,9,4.4,65,2.9,9357470,11.5,958040,5.4,-18966,-9.6,58,8.4,3010,8.4,"Jasper County, Georgia","County, Total Covered",241,2436,95386835,19336937,185677,753,39158,26,12.1,109,4.7,4796343,5.3,491947,2.6,7809,4.4,4,0.5,228,0.6
488,13161,"Jeff Davis County, Georgia","County, Total Covered",241,4205,157000879,39771282,358429,718,37334,8,3.4,-23,-0.5,5288625,3.5,-320386,-0.8,-202333,-36.1,28,4.1,1448,4.0,"Jeff Davis County, Georgia","County, Total Covered",255,4201,166954144,40400846,338884,764,39746,14,5.8,-4,-0.1,9953265,6.3,629564,1.6,-19545,-5.5,46,6.4,2412,6.5,"Jeff Davis County, Georgia","County, Total Covered",261,4330,185150261,40934476,343081,822,42759,6,2.4,129,3.1,18196117,10.9,533630,1.3,4197,1.2,58,7.6,3013,7.6
489,13163,"Jefferson County, Georgia","County, Total Covered",381,4695,196903082,40661806,356617,807,41940,12,3.3,-73,-1.5,4660444,2.4,-1699579,-4.0,-135186,-27.5,32,4.1,1624,4.0,"Jefferson County, Georgia","County, Total Covered",386,4758,214387760,42454346,373099,866,45058,5,1.3,63,1.3,17484678,8.9,1792540,4.4,16482,4.6,59,7.3,3118,7.4,"Jefferson County, Georgia","County, Total Covered",399,4733,221092233,41807062,328968,898,46716,13,3.4,-25,-0.5,6704473,3.1,-647284,-1.5,-44131,-11.8,32,3.7,1658,3.7
490,13165,"Jenkins County, Georgia","County, Total Covered",121,1358,48520272,10258041,97988,687,35734,1,0.8,2,0.1,3565137,7.9,289335,2.9,-12429,-11.3,50,7.8,2589,7.8,"Jenkins County, Georgia","County, Total Covered",122,1344,51973866,11140008,103064,744,38681,1,0.8,-14,-1.0,3453594,7.1,881967,8.6,5076,5.2,57,8.3,2947,8.2,"Jenkins County, Georgia","County, Total Covered",122,1459,60101259,11451006,126396,792,41191,0,0.0,115,8.6,8127393,15.6,310998,2.8,23332,22.6,48,6.5,2510,6.5
491,13167,"Johnson County, Georgia","County, Total Covered",140,1445,47514196,10741385,123313,632,32884,2,1.4,-103,-6.7,-625901,-1.3,-1015864,-8.6,-15611,-11.2,34,5.7,1776,5.7,"Johnson County, Georgia","County, Total Covered",142,1399,50389521,11442508,130746,693,36016,2,1.4,-46,-3.2,2875325,6.1,701123,6.5,7433,6.0,61,9.7,3132,9.5,"Johnson County, Georgia","County, Total Covered",144,1371,54889298,11935023,90258,770,40048,2,1.4,-28,-2.0,4499777,8.9,492515,4.3,-40488,-31.0,77,11.1,4032,11.2
492,13169,"Jones County, Georgia","County, Total Covered",353,3991,160323156,31858030,354324,773,40174,5,1.4,-188,-4.5,4681120,3.0,-296050,-0.9,-59785,-14.4,57,8.0,2931,7.9,"Jones County, Georgia","County, Total Covered",374,3800,159746269,30317794,337099,808,42041,21,5.9,-191,-4.8,-576887,-0.4,-1540236,-4.8,-17225,-4.9,35,4.5,1867,4.6,"Jones County, Georgia","County, Total Covered",414,3989,173361388,31657126,326942,836,43462,40,10.7,189,5.0,13615119,8.5,1339332,4.4,-10157,-3.0,28,3.5,1421,3.4
493,13171,"Lamar County, Georgia","County, Total Covered",281,3682,153765730,30349895,364587,803,41766,17,6.4,37,1.0,9026009,6.2,1578017,5.5,-104731,-22.3,39,5.1,2061,5.2,"Lamar County, Georgia","County, Total Covered",310,3884,174257271,34693812,415949,863,44861,29,10.3,202,5.5,20491541,13.3,4343917,14.3,51362,14.1,60,7.5,3095,7.4,"Lamar County, Georgia","County, Total Covered",331,4043,197930568,37173573,379755,942,48960,21,6.8,159,4.1,23673297,13.6,2479761,7.1,-36194,-8.7,79,9.2,4099,9.1
494,13173,"Lanier County, Georgia","County, Total Covered",112,1393,46629362,8589523,99626,644,33480,1,0.9,-22,-1.6,364744,0.8,-356148,-4.0,-40451,-28.9,15,2.4,776,2.4,"Lanier County, Georgia","County, Total Covered",119,1366,49166263,9399117,98393,692,35997,7,6.2,-27,-1.9,2536901,5.4,809594,9.4,-1233,-1.2,48,7.5,2517,7.5,"Lanier County, Georgia","County, Total Covered",128,1418,53720731,9723287,85805,729,37883,9,7.6,52,3.8,4554468,9.3,324170,3.4,-12588,-12.8,37,5.3,1886,5.2
495,13175,"Laurens County, Georgia","County, Total Covered",1108,17928,773691208,148043885,1515636,830,43155,35,3.3,-764,-4.1,16370246,2.2,-7785900,-5.0,-296791,-16.4,51,6.5,2638,6.5,"Laurens County, Georgia","County, Total Covered",1142,18804,835217823,161051808,1706502,854,44416,34,3.1,876,4.9,61526615,8.0,13007923,8.8,190866,12.6,24,2.9,1261,2.9,"Laurens County, Georgia","County, Total Covered",1207,18800,880614499,159055612,1495503,901,46841,65,5.7,-4,0.0,45396676,5.4,-1996196,-1.2,-210999,-12.4,47,5.5,2425,5.5
496,13177,"Lee County, Georgia","County, Total Covered",509,6729,263339589,59847022,664562,753,39138,25,5.2,14,0.2,17046945,6.9,-89751,-0.1,-254378,-27.7,48,6.8,2462,6.7,"Lee County, Georgia","County, Total Covered",545,6933,290012485,64263440,739944,804,41830,36,7.1,204,3.0,26672896,10.1,4416418,7.4,75382,11.3,51,6.8,2692,6.9,"Lee County, Georgia","County, Total Covered",574,7327,333586573,69042291,697579,876,45528,29,5.3,394,5.7,43574088,15.0,4778851,7.4,-42365,-5.7,72,9.0,3698,8.8
497,13179,"Liberty County, Georgia","County, Total Covered",928,18470,812426995,136113525,1329427,846,43987,46,5.2,-819,-4.2,-2856733,-0.4,-1140577,-0.8,-156828,-10.6,33,4.1,1720,4.1,"Liberty County, Georgia","County, Total Covered",980,19362,882820434,152449910,1766274,877,45595,52,5.6,892,4.8,70393439,8.7,16336385,12.0,436847,32.9,31,3.7,1608,3.7,"Liberty County, Georgia","County, Total Covered",1049,19786,933448083,157746843,1570954,907,47178,69,7.0,424,2.2,50627649,5.7,5296933,3.5,-195320,-11.1,30,3.4,1583,3.5
498,13181,"Lincoln County, Georgia","County, Total Covered",161,1295,43858517,9652356,136128,652,33881,11,7.3,43,3.4,3864662,9.7,640832,7.1,4559,3.5,37,6.0,1926,6.0,"Lincoln County, Georgia","County, Total Covered",170,1324,46323545,10426147,147827,673,34983,9,5.6,29,2.2,2465028,5.6,773791,8.0,11699,8.6,21,3.2,1102,3.3,"Lincoln County, Georgia","County, Total Covered",184,1361,51386732,10535281,116457,726,37766,14,8.2,37,2.8,5063187,10.9,109134,1.0,-31370,-21.2,53,7.9,2783,8.0
499,13183,"Long County, Georgia","County, Total Covered",82,1043,35113568,3252899,44889,647,33661,6,7.9,4,0.4,-1466536,-4.0,116731,3.7,5162,13.0,-30,-4.4,-1555,-4.4,"Long County, Georgia","County, Total Covered",93,1101,39507398,4349371,58947,690,35872,11,13.4,58,5.6,4393830,12.5,1096472,33.7,14058,31.3,43,6.6,2211,6.6,"Long County, Georgia","County, Total Covered",114,1171,45501769,4690311,54324,747,38854,21,22.6,70,6.4,5994371,15.2,340940,7.8,-4623,-7.8,57,8.3,2982,8.3
500,13185,"Lowndes County, Georgia","County, Total Covered",2955,47917,1916412813,417671620,4294910,769,39994,140,5.0,-1666,-3.4,3337478,0.2,-4527823,-1.1,-683345,-13.7,27,3.6,1411,3.7,"Lowndes County, Georgia","County, Total Covered",3070,48353,2030210138,440575511,4975666,807,41987,115,3.9,436,0.9,113797325,5.9,22903891,5.5,680756,15.9,38,4.9,1993,5.0,"Lowndes County, Georgia","County, Total Covered",3246,48862,2164308511,437714928,4733026,852,44294,176,5.7,509,1.1,134098373,6.6,-2860583,-0.6,-242640,-4.9,45,5.6,2307,5.5
501,13187,"Lumpkin County, Georgia","County, Total Covered",581,7233,291272924,53311497,643239,774,40273,29,5.3,-394,-5.2,5910556,2.1,-1538131,-2.8,-195823,-23.3,55,7.6,2859,7.6,"Lumpkin County, Georgia","County, Total Covered",620,7786,335152623,61184926,701827,828,43046,39,6.7,553,7.6,43879699,15.1,7873429,14.8,58588,9.1,54,7.0,2773,6.9,"Lumpkin County, Georgia","County, Total Covered",675,8806,417896161,65994408,751906,913,47457,55,8.9,1020,13.1,82743538,24.7,4809482,7.9,50079,7.1,85,10.3,4411,10.2
502,13189,"McDuffie County, Georgia","County, Total Covered",446,6583,252615914,58906083,1034503,738,38374,17,4.0,-256,-3.7,5220347,2.1,1347846,2.3,-260337,-20.1,42,6.0,2199,6.1,"McDuffie County, Georgia","County, Total Covered",446,6818,278261648,65900865,1234140,785,40816,0,0.0,235,3.6,25645734,10.2,6994782,11.9,199637,19.3,47,6.4,2442,6.4,"McDuffie County, Georgia","County, Total Covered",466,7021,295086967,66403489,1243247,808,42027,20,4.5,203,3.0,16825319,6.0,502624,0.8,9107,0.7,23,2.9,1211,3.0
503,13191,"McIntosh County, Georgia","County, Total Covered",200,1616,57967095,11978334,124424,690,35871,7,3.6,-139,-7.9,-876370,-1.5,-1155097,-8.8,-19136,-13.3,45,7.0,2348,7.0,"McIntosh County, Georgia","County, Total Covered",211,1667,62362750,12663522,144140,719,37406,11,5.5,51,3.2,4395655,7.6,685188,5.7,19716,15.8,29,4.2,1535,4.3,"McIntosh County, Georgia","County, Total Covered",223,1704,69067559,13068508,104241,780,40541,12,5.7,37,2.2,6704809,10.8,404986,3.2,-39899,-27.7,61,8.5,3135,8.4
504,13193,"Macon County, Georgia","County, Total Covered",202,2664,115668806,23938842,247615,835,43418,6,3.1,-138,-4.9,-2527623,-2.1,-271221,-1.1,11397,4.8,24,3.0,1235,2.9,"Macon County, Georgia","County, Total Covered",205,2681,125604284,25745989,233097,901,46854,3,1.5,17,0.6,9935478,8.6,1807147,7.5,-14518,-5.9,66,7.9,3436,7.9,"Macon County, Georgia","County, Total Covered",217,2682,135644573,25343566,210973,972,50568,12,5.9,1,0.0,10040289,8.0,-402423,-1.6,-22124,-9.5,71,7.9,3714,7.9
505,13195,"Madison County, Georgia","County, Total Covered",393,3499,127717474,29809016,381257,702,36503,22,5.9,37,1.1,3726719,3.0,1222376,4.3,25454,7.2,13,1.9,683,1.9,"Madison County, Georgia","County, Total Covered",416,3603,141255264,31054740,387508,754,39202,23,5.9,104,3.0,13537790,10.6,1245724,4.2,6251,1.6,52,7.4,2699,7.4,"Madison County, Georgia","County, Total Covered",454,3781,160363860,33597525,398392,816,42415,38,9.1,178,4.9,19108596,13.5,2542785,8.2,10884,2.8,62,8.2,3213,8.2
506,13197,"Marion County, Georgia","County, Total Covered",97,1103,37166652,10512827,72413,648,33686,6,6.6,8,0.7,1792865,5.1,-307010,-2.8,-19647,-21.3,27,4.3,1389,4.3,"Marion County, Georgia","County, Total Covered",106,1176,40315547,11465737,89232,659,34270,9,9.3,73,6.6,3148895,8.5,952910,9.1,16819,23.2,11,1.7,584,1.7,"Marion County, Georgia","County, Total Covered",122,1246,45035327,12317904,99165,695,36142,16,15.1,70,6.0,4719780,11.7,852167,7.4,9933,11.1,36,5.5,1872,5.5
507,13199,"Meriwether County, Georgia","County, Total Covered",356,4242,167730768,36284203,399586,760,39545,14,4.1,-185,-4.2,-517093,-0.3,-1225843,-3.3,504,0.1,29,4.0,1542,4.1,"Meriwether County, Georgia","County, Total Covered",375,4292,177447718,38236881,370466,795,41341,19,5.3,50,1.2,9716950,5.8,1952678,5.4,-29120,-7.3,35,4.6,1796,4.5,"Meriwether County, Georgia","County, Total Covered",404,4398,198941954,41565759,413676,870,45232,29,7.7,106,2.5,21494236,12.1,3328878,8.7,43210,11.7,75,9.4,3891,9.4
508,13201,"Miller County, Georgia","County, Total Covered",162,1672,70943885,9037834,81884,816,42422,4,2.5,-30,-1.8,7966210,12.6,-240521,-2.6,-8195,-9.1,104,14.6,5422,14.7,"Miller County, Georgia","County, Total Covered",166,1732,80866344,10129383,95987,898,46681,4,2.5,60,3.6,9922459,14.0,1091549,12.1,14103,17.2,82,10.0,4259,10.0,"Miller County, Georgia","County, Total Covered",180,1827,87258905,10537401,109827,919,47767,14,8.4,95,5.5,6392561,7.9,408018,4.0,13840,14.4,21,2.3,1086,2.3
509,13205,"Mitchell County, Georgia","County, Total Covered",437,6479,236924511,58292916,354563,703,36568,-3,-0.7,-355,-5.2,2297426,1.0,-217479,-0.4,-213265,-37.6,43,6.5,2237,6.5,"Mitchell County, Georgia","County, Total Covered",454,6424,256582904,60407186,449415,768,39942,17,3.9,-55,-0.8,19658393,8.3,2114270,3.6,94852,26.8,65,9.2,3374,9.2,"Mitchell County, Georgia","County, Total Covered",485,6713,273248458,61909553,1134629,783,40703,31,6.8,289,4.5,16665554,6.5,1502367,2.5,685214,152.5,15,2.0,761,1.9
510,13207,"Monroe County, Georgia","County, Total Covered",555,7484,329644115,57032281,490571,847,44045,29,5.5,-371,-4.7,551030,0.2,-465123,-0.8,-18615,-3.7,41,5.1,2148,5.1,"Monroe County, Georgia","County, Total Covered",591,7560,346902028,61812511,491007,882,45889,36,6.5,76,1.0,17257913,5.2,4780230,8.4,436,0.1,35,4.1,1844,4.2,"Monroe County, Georgia","County, Total Covered",629,7876,388128601,67847217,549716,948,49281,38,6.4,316,4.2,41226573,11.9,6034706,9.8,58709,12.0,66,7.5,3392,7.4
511,13209,"Montgomery County, Georgia","County, Total Covered",142,1573,52390920,11033457,137245,640,33298,5,3.6,-1,-0.1,720703,1.4,-774138,-6.6,-33261,-19.5,9,1.4,467,1.4,"Montgomery County, Georgia","County, Total Covered",142,1388,48627873,10564800,145893,674,35041,0,0.0,-185,-11.8,-3763047,-7.2,-468657,-4.2,8648,6.3,34,5.3,1743,5.2,"Montgomery County, Georgia","County, Total Covered",148,1438,54124796,9977530,115581,724,37650,6,4.2,50,3.6,5496923,11.3,-587270,-5.6,-30312,-20.8,50,7.4,2609,7.4
512,13211,"Morgan County, Georgia","County, Total Covered",551,7287,302553364,68410085,702882,798,41520,41,8.0,-226,-3.0,14120276,4.9,-6656873,-8.9,-192435,-21.5,60,8.1,3130,8.2,"Morgan County, Georgia","County, Total Covered",588,8217,387925381,80272213,811640,908,47212,37,6.7,930,12.8,85372017,28.2,11862128,17.3,108758,15.5,110,13.8,5692,13.7,"Morgan County, Georgia","County, Total Covered",624,8589,440545204,91234236,958134,986,51292,36,6.1,372,4.5,52619823,13.6,10962023,13.7,146494,18.0,78,8.6,4080,8.6
513,13213,"Murray County, Georgia","County, Total Covered",443,7482,286969803,64388473,1061433,738,38355,10,2.3,-768,-9.3,-12803827,-4.3,-9994173,-13.4,-455410,-30.0,39,5.6,2020,5.6,"Murray County, Georgia","County, Total Covered",473,7771,321486966,68794687,1233295,796,41368,30,6.8,289,3.9,34517163,12.0,4406214,6.8,171862,16.2,58,7.9,3013,7.9,"Murray County, Georgia","County, Total Covered",521,8097,340408155,73468107,1205499,809,42043,48,10.1,326,4.2,18921189,5.9,4673420,6.8,-27796,-2.3,13,1.6,675,1.6
514,13215,"Muscogee County, Georgia","County, Total Covered",4711,90528,4328732600,752291667,8632176,920,47816,183,4.0,-3834,-4.1,32954873,0.8,-14509864,-1.9,-1080642,-11.1,45,5.1,2291,5.0,"Muscogee County, Georgia","County, Total Covered",4986,90866,4558127666,801758452,8648925,965,50163,275,5.8,338,0.4,229395066,5.3,49466785,6.6,16749,0.2,45,4.9,2347,4.9,"Muscogee County, Georgia","County, Total Covered",5325,90708,4623128349,808614910,8508884,980,50967,339,6.8,-158,-0.2,65000683,1.4,6856458,0.9,-140041,-1.6,15,1.6,804,1.6
515,13217,"Newton County, Georgia","County, Total Covered",1710,25057,1148908974,234217666,2761438,882,45852,101,6.3,-747,-2.9,37743197,3.4,12425024,5.6,-179572,-6.1,54,6.5,2790,6.5,"Newton County, Georgia","County, Total Covered",1864,24313,1141631799,236902743,2874404,903,46955,154,9.0,-744,-3.0,-7277175,-0.6,2685077,1.1,112966,4.1,21,2.4,1103,2.4,"Newton County, Georgia","County, Total Covered",2060,24333,1235382777,231938877,2567653,976,50770,196,10.5,20,0.1,93750978,8.2,-4963866,-2.1,-306751,-10.7,73,8.1,3815,8.1
516,13219,"Oconee County, Georgia","County, Total Covered",1226,13216,595311824,125643619,1120273,866,45044,81,7.1,-422,-3.1,32069994,5.7,1434640,1.2,-235506,-17.4,72,9.1,3746,9.1,"Oconee County, Georgia","County, Total Covered",1323,14298,646275808,141089280,1337981,869,45201,97,7.9,1082,8.2,50963984,8.6,15445661,12.3,217708,19.4,3,0.3,157,0.3,"Oconee County, Georgia","County, Total Covered",1436,14659,708197983,143703523,1328953,929,48310,113,8.5,361,2.5,61922175,9.6,2614243,1.9,-9028,-0.7,60,6.9,3109,6.9
517,13221,"Oglethorpe County, Georgia","County, Total Covered",217,1884,69040243,15788808,145853,705,36642,13,6.4,145,8.3,6396799,10.2,1959407,14.2,-1257,-0.9,12,1.7,611,1.7,"Oglethorpe County, Georgia","County, Total Covered",223,1858,73888459,15716040,153865,765,39770,6,2.8,-26,-1.4,4848216,7.0,-72768,-0.5,8012,5.5,60,8.5,3128,8.5,"Oglethorpe County, Georgia","County, Total Covered",237,1956,84052200,17250422,172808,826,42964,14,6.3,98,5.3,10163741,13.8,1534382,9.8,18943,12.3,61,8.0,3194,8.0
518,13223,"Paulding County, Georgia","County, Total Covered",2280,24893,1003726635,213043119,2350094,775,40322,140,6.5,-336,-1.3,45131783,4.7,5121472,2.5,-302804,-11.4,44,6.0,2326,6.1,"Paulding County, Georgia","County, Total Covered",2470,26424,1132928831,236908218,2585265,825,42876,190,8.3,1531,6.2,129202196,12.9,23865099,11.2,235171,10.0,50,6.5,2554,6.3,"Paulding County, Georgia","County, Total Covered",2741,28398,1298880659,247625105,2664655,880,45738,271,11.0,1974,7.5,165951828,14.6,10716887,4.5,79390,3.1,55,6.7,2862,6.7
519,13225,"Peach County, Georgia","County, Total Covered",571,9631,402933813,92579134,2921810,805,41838,24,4.4,-546,-5.4,-4347405,-1.1,-2931379,-3.1,-352292,-10.8,35,4.5,1818,4.5,"Peach County, Georgia","County, Total Covered",590,9661,411928833,94187623,2673662,820,42637,19,3.3,30,0.3,8995020,2.2,1608489,1.7,-248148,-8.5,15,1.9,799,1.9,"Peach County, Georgia","County, Total Covered",630,9873,450496895,98030440,2561289,877,45629,40,6.8,212,2.2,38568062,9.4,3842817,4.1,-112373,-4.2,57,7.0,2992,7.0
520,13227,"Pickens County, Georgia","County, Total Covered",775,7641,374156372,76385856,813865,942,48967,36,4.9,-315,-4.0,9251047,2.5,-637410,-0.8,-174478,-17.7,60,6.8,3103,6.8,"Pickens County, Georgia","County, Total Covered",819,7858,408520900,84284216,852835,1000,51991,44,5.7,217,2.8,34364528,9.2,7898360,10.3,38970,4.8,58,6.2,3024,6.2,"Pickens County, Georgia","County, Total Covered",892,8170,442753728,86758258,898594,1042,54193,73,8.9,312,4.0,34232828,8.4,2474042,2.9,45759,5.4,42,4.2,2202,4.2
521,13229,"Pierce County, Georgia","County, Total Covered",371,4160,154051258,39812439,430972,712,37035,18,5.1,-23,-0.5,7166200,4.9,1773444,4.7,443,0.1,37,5.5,1922,5.5,"Pierce County, Georgia","County, Total Covered",389,4284,169540092,41681815,396798,761,39572,18,4.9,124,3.0,15488834,10.1,1869376,4.7,-34174,-7.9,49,6.9,2537,6.9,"Pierce County, Georgia","County, Total Covered",427,4473,183674744,42719731,374456,790,41059,38,9.8,189,4.4,14134652,8.3,1037916,2.5,-22342,-5.6,29,3.8,1487,3.8
522,13231,"Pike County, Georgia","County, Total Covered",295,2939,112918555,24965771,430156,739,38421,22,8.1,-29,-1.0,2948393,2.7,-1191570,-4.6,6234,1.5,27,3.8,1372,3.7,"Pike County, Georgia","County, Total Covered",320,2981,124523071,27316290,397847,803,41778,25,8.5,42,1.4,11604516,10.3,2350519,9.4,-32309,-7.5,64,8.7,3357,8.7,"Pike County, Georgia","County, Total Covered",355,3089,135569811,27697885,389141,844,43884,35,10.9,108,3.6,11046740,8.9,381595,1.4,-8706,-2.2,41,5.1,2106,5.0
523,13233,"Polk County, Georgia","County, Total Covered",687,10956,439840074,103622715,1250129,772,40147,38,5.9,-401,-3.5,-1638414,-0.4,-2165554,-2.0,-51424,-4.0,24,3.2,1275,3.3,"Polk County, Georgia","County, Total Covered",713,11000,472001674,110505997,1201112,825,42909,26,3.8,44,0.4,32161600,7.3,6883282,6.6,-49017,-3.9,53,6.9,2762,6.9,"Polk County, Georgia","County, Total Covered",756,11220,510453844,108243564,1083306,875,45495,43,6.0,220,2.0,38452170,8.1,-2262433,-2.0,-117806,-9.8,50,6.1,2586,6.0
524,13235,"Pulaski County, Georgia","County, Total Covered",204,2689,104091903,23990098,166530,745,38717,3,1.5,-91,-3.3,-2189621,-2.1,-247366,-1.0,-23682,-12.5,10,1.4,487,1.3,"Pulaski County, Georgia","County, Total Covered",216,2656,111849923,25395522,167635,810,42115,12,5.9,-33,-1.2,7758020,7.5,1405424,5.9,1105,0.7,65,8.7,3398,8.8,"Pulaski County, Georgia","County, Total Covered",225,2660,114743414,26166789,224713,829,43130,9,4.2,4,0.2,2893491,2.6,771267,3.0,57078,34.0,19,2.3,1015,2.4
525,13237,"Putnam County, Georgia","County, Total Covered",478,5454,203754624,47302134,542645,719,37362,21,4.6,-292,-5.1,6353359,3.2,-275977,-0.6,-54567,-9.1,58,8.8,3010,8.8,"Putnam County, Georgia","County, Total Covered",509,5902,241611773,57490029,777065,787,40934,31,6.5,448,8.2,37857149,18.6,10187895,21.5,234420,43.2,68,9.5,3572,9.6,"Putnam County, Georgia","County, Total Covered",555,6143,274614515,58113896,819407,860,44702,46,9.0,241,4.1,33002742,13.7,623867,1.1,42342,5.4,73,9.3,3768,9.2
526,13239,"Quitman County, Georgia","County, Total Covered",39,340,11547318,2994640,16679,654,34013,0,0.0,-11,-3.1,-354174,-3.0,-164707,-5.2,-350,-2.1,3,0.5,146,0.4,"Quitman County, Georgia","County, Total Covered",42,320,11682851,2740934,16544,702,36480,3,7.7,-20,-5.9,135533,1.2,-253706,-8.5,-135,-0.8,48,7.3,2467,7.3,"Quitman County, Georgia","County, Total Covered",47,285,10897098,2048251,10587,735,38213,5,11.9,-35,-10.9,-785753,-6.7,-692683,-25.3,-5957,-36.0,33,4.7,1733,4.8
527,13241,"Rabun County, Georgia","County, Total Covered",521,5158,177961907,50209019,677536,664,34503,21,4.2,-195,-3.6,8547542,5.0,3495224,7.5,-53163,-7.3,55,9.0,2855,9.0,"Rabun County, Georgia","County, Total Covered",558,5426,196383016,53815736,745787,696,36195,37,7.1,268,5.2,18421109,10.4,3606717,7.2,68251,10.1,32,4.8,1692,4.9,"Rabun County, Georgia","County, Total Covered",597,5753,222267671,56369592,700850,743,38637,39,7.0,327,6.0,25884655,13.2,2553856,4.7,-44937,-6.0,47,6.8,2442,6.7
